"Player Code","Nickname","Username","Language","Big blind","Number of seats at table","Game type","Bet type","Game code name","Session start date & time","Session end date & time","Session duration (in mins)","Table ID","Table name","Poker Game Session Code","Session serial","Session ip","Gamelist code/ID","Hands played","Hands Won","Total bets","Total wins","Total profit/loss","Rake generated","# of raked hands","Award iPoints","Status iPoints","Turn time","Chips min","Chips max","Original currency","Anonymous Table","Client platform","Currency"
"39174763","pantherthrone95","MANISHROCK132016","English","2","5","Holdem","No limit","PS_POK_HE_CASH_RA","2026-03-14 21:53:27","2026-03-14 21:55:25","1.97","1011613005","Premium Table 13c","8592670902","2d7cb3412e7dd8609534db5c7b7c7541","148.252.133.69","184601","2","1","8","11.6","3.6","0.2","1","0","2","20","60","200","EUR","No","Platform WEB - mobile","EUR"
"33416149","AllUneedisF0ld","laketekuento","English","2","6","Holdem","No limit","PS_POK_HE_CASH_RA","2026-03-14 17:06:17","2026-03-14 17:27:27","21.17","888545727","Andernach","8592404981","tg87ri15422","178.92.60.109","169331","32","4","194.53","77","-117.53","5.15","9","154.49","51.49","20","80","200","EUR","No","Platform QT - windows desktop","EUR"
"16207670","CowboyCar1","2650174","English","0.1","6","Holdem","No limit","PS_POK_HE_CASH","2026-03-14 21:31:39","2026-03-14 22:34:32","62.88","1137217637","UK&Ire 6-max 0.05/0.10 II","8592648914","21820b2e9c30327550f225b75d5b4dee","150.228.103.228","193491","76","5","6.48","6.41","-0.07","0.23","28","0","5.86","20","3","10","GBP","No","Platform WEB - desktop","GBP"
"34079072","Garlwi17","Wayd_Cat","English","0.5","6","Holdem","No limit","PS_POK_HE_CASH_RA","2026-03-14 20:51:55","2026-03-14 20:52:26","0.52","893508658","Lidingoe","8592605957","1kpiaj12609","83.143.242.74","169251","0","0","0","0","0","0","0","0","0","20","20","50","EUR","No","Platform QT - windows desktop","EUR"
"35611074","Decisiveblue18","A9F160E73FA943","English","0.5","5","Holdem","No limit","PS_POK_HE_CASH_RA","2026-03-14 20:54:04","2026-03-14 21:15:46","21.7","1011620772","Premium Table 18i","8592607928","dgc8gj11520","190.239.250.193","184611","31","8","46.2","54.5","8.3","0.82","7","0","8.18","20","15","50","EUR","No","Platform QT - windows desktop","EUR"
"36670702","bashkabalit","dalekovsezashlo","English","1","6","Holdem","No limit","PS_POK_HE_CASH_RA","2026-03-14 15:19:14","2026-03-14 15:26:43","7.48","888542995","Brion","8592336974","l8on9k10245","185.76.8.195","169291","16","0","1","0","-1","0","0","0","0","20","40","100","EUR","No","Platform QT - windows desktop","EUR"
"34079072","Garlwi17","Wayd_Cat","English","0.5","6","Holdem","No limit","PS_POK_HE_CASH_RA","2026-03-14 22:02:02","2026-03-14 22:02:33","0.52","893508296","Eugendorf","8592678689","1kpiaj12609","83.143.242.74","169251","0","0","0","0","0","0","0","0","0","20","20","50","EUR","No","Platform QT - windows desktop","EUR"
"32190545","NailU","112373110","Swedish","0.5","5","5 Card Omaha","Pot limit","PS_POK_OH5_CASH","2026-03-14 22:18:06","2026-03-14 22:18:12","0.1","1066270124","Kim 3","8592692864","fc6hbi16610","62.63.241.88","188241","0","0","0","0","0","0","0","0","0","20","20","100","SEK","No","Platform QT - windows desktop","SEK"
"33983771","Ark143","Arlekin143","Russian","0.2","6","Holdem","No limit","PS_POK_HE_CASH_RA","2026-03-14 12:40:46","2026-03-14 12:41:16","0.5","1087129337","Halmstad","8592259001","dscepk14688","176.213.208.30","169211","0","0","0","0","0","0","0","0","0","20","8","20","EUR","No","Platform QT - windows desktop","EUR"
"31546816","Presence11","MirIV","English","0.1","6","Holdem","No limit","PS_POK_HE_CASH_RA","2026-03-14 05:58:52","2026-03-14 05:59:22","0.5","888543622","Bethune","8592138224","ff61ok13187","45.159.249.221","169171","0","0","0","0","0","0","0","0","0","20","4","10","EUR","No","Platform QT - windows desktop","EUR"
"39627709","LLIepLLIeHb1","LLIepLLIeHb","English","0.25","6","Holdem","No limit","PS_POK_HE_CASH","2026-03-14 15:58:01","2026-03-14 16:19:07","21.1","1146172264","Asopia","8592358894","5f7spk18779","188.66.35.226","194601","28","3","7.72","9.38","1.66","0.35","7","3.55","3.55","20","10","25","EUR","No","Platform QT - windows desktop","EUR"
"32862805","Lna0311","T3zuka777","English","2","6","Holdem","No limit","PS_POK_HE_CASH_RA","2026-03-14 18:48:31","2026-03-14 18:48:31","0","888545727","Andernach","8592492978","0m47oj11764","185.193.50.27","169331","0","0","0","0","0","0","0","0","0","20","80","200","EUR","No","Platform QT - windows desktop","EUR"
"28768127","wagn121","wagn12","English","0.04","6","Holdem","No limit","PS_POK_HE_CASH_RA","2026-03-14 22:02:58","2026-03-14 22:51:28","48.5","817835685","Gorichevo","8592679526","8seq3j14339","95.176.226.132","169131","74","5","3.54","3.06","-0.48","0.11","12","1.08","1.08","15","1.6","4","EUR","No","Platform QT - windows desktop","EUR"
"30866252","AbdullahUz","doubleoff24","English","0.25","6","Holdem","No limit","PS_POK_HE_CASH","2026-03-14 01:02:59","2026-03-14 01:07:56","4.95","1146415559","Ceraso","8592057736","1e6qkk15901","198.163.193.175","194601","7","0","0.35","0","-0.35","0","0","0","0","20","10","25","EUR","No","Platform QT - windows desktop","EUR"
"29531280","SkillGrinder","SkillGrinder","English","0.2","6","Holdem","No limit","PS_POK_HE_CASH_RA","2026-03-14 13:04:55","2026-03-14 13:11:11","6.27","1087122500","Arboga","8592270046","vdfbik19474","109.196.194.121","169211","10","1","0.3","0.3","0","0","0","0","0","20","8","20","EUR","No","Platform QT - windows desktop","EUR"
"36414446","Mistertem","Mistertem","Russian","0.2","6","Holdem","No limit","PS_POK_HE_CASH_RA","2026-03-14 07:14:53","2026-03-14 07:15:00","0.12","1087123732","Fagersta","8592155654","r16qkk15360","77.222.104.4","169211","0","0","0","0","0","0","0","0","0","20","8","20","EUR","No","Platform QT - windows desktop","EUR"
"39225362","bizzy123","111849000","Swedish","0.5","6","Holdem","No limit","PS_POK_HE_CASH_RA","2026-03-14 19:57:56","2026-03-14 21:28:08","90.2","1055502855","Nynäshamn 14","8592554620","bhcgkk17205","91.129.202.153","187411","105","18","116.9","172.6","55.7","3.05","36","0","91.6","20","20","100","SEK","No","Platform QT - windows desktop","SEK"
"39726706","robotbadge434","A9R10056027","English","0.02","6","Holdem","No limit","PS_POK_HE_CASH_RA","2026-03-14 20:53:30","2026-03-14 20:53:42","0.2","817746763","Alatri","8592607432","69d37c1b9274807b68b60f71cf492c3c","178.227.13.38","169541","0","0","0","0","0","0","0","0","0","15","0.8","2","EUR","No","Platform WEB - desktop","EUR"
"39693653","TheVash","uq06u7TN","Spanish","0.04","6","Holdem","No limit","PS_POK_HE_CASH_RA","2026-03-14 21:15:47","2026-03-14 21:48:51","33.07","817752317","Finis","8592630963","a9da108dbaed1b0fc6c53106401274a7","181.42.214.71","169131","51","14","10.21","11.61","1.4","0.27","28","2.7","2.7","15","1.6","4","EUR","No","Platform WEB - mobile","EUR"
"35652928","Adam1r","Adam1r","Czech","0.02","6","Holdem","No limit","PS_POK_HE_CASH_RA","2026-03-14 17:50:04","2026-03-14 18:14:34","24.5","817747882","Blackrock","8592441495","19be0e1c-615b-4981-908b-92b6ab1705de","213.226.245.28","169541","39","8","3.12","1.49","-1.63","0.15","4","18.38","3.68","15","0.8","2","EUR","No","Platform Mobile Native - Android Smartphone","EUR"
"39726272","sharkfast233","BASKUYPERSS","Dutch","0.2","5","Holdem","No limit","PS_POK_HE_CASH_RA","2026-03-14 19:39:12","2026-03-14 19:57:03","17.85","1011612490","Premium Table 17d","8592537265","69c3a35110029f84ffaf42d4b94c9f03","163.116.181.12","184631","21","7","19.42","23.77","4.35","0.98","12","0","9.83","20","6","20","EUR","No","Platform WEB - Standalone Desktop","EUR"
"30521997","FullThrottle","paltusfish","English","0.2","6","Omaha","Pot limit","PS_POK_OH_CASH","2026-03-14 20:09:41","2026-03-14 20:09:46","0.08","817763763","Bokovskaya","8592565859","ocv4ci11585","46.148.255.170","167371","0","0","0","0","0","0","0","0","0","20","8","20","EUR","No","Platform QT - windows desktop","EUR"
"32559565","Papsovic","115734103","Swedish","2","6","Holdem","No limit","PS_POK_HE_CASH_RA","2026-03-14 14:42:40","2026-03-14 16:13:40","91","1055503273","Umeå 15","8592318046","75l35j12966","213.67.112.85","187421","109","13","1150.82","939.54","-211.28","33.63","41","0","1008.95","20","80","400","SEK","No","Platform QT - windows desktop","SEK"
"37977340","DipSlayer","DipSlayer","English","0.04","6","Holdem","No limit","PS_POK_HE_CASH_RA","2026-03-14 17:33:45","2026-03-14 17:58:42","24.95","817751094","Dobritz","8592427319","49jlgk10351","181.237.108.62","169131","39","3","2.5","1.56","-0.94","0.14","6","4.23","1.42","15","1.6","4","EUR","No","Platform QT - windows desktop","EUR"
"35641970","BluffingPanda","Panda-Reckless","English","0.25","6","Holdem","No limit","PS_POK_HE_CASH","2026-03-14 15:13:14","2026-03-14 15:14:36","1.37","1146270389","Benalauria","8592323407","u5b19k19403","190.139.42.222","194601","3","1","0.35","0.35","0","0","0","0","0","20","10","25","EUR","No","Platform QT - windows desktop","EUR"
"32228382","Boatorparn","112900439","Swedish","2","6","Omaha","Pot limit","PS_POK_OH_CASH","2026-03-14 18:02:44","2026-03-14 18:17:46","15.03","1055502232","Borås 11","8592453174","s8t62k16421","194.132.13.20","187571","17","1","172.23","22.23","-150","5.39","5","0","161.77","20","80","400","SEK","No","Platform QT - windows desktop","SEK"
"34005763","Athlete228","Athlete_228","English","0.5","6","Holdem","No limit","PS_POK_HE_CASH_RA","2026-03-14 23:01:56","2026-03-14 23:01:58","0.03","893508633","Lezzeno","8592728304","j21iok19969","192.71.211.54","169251","0","0","0","0","0","0","0","0","0","20","20","50","EUR","No","Platform QT - windows desktop","EUR"
"32860250","LeonScottKenedy","2798184","English","0.04","6","Omaha","Pot limit","PS_POK_OH_CASH","2026-03-14 14:24:09","2026-03-14 15:21:10","57.02","817747617","Andenne","8592309732","323i5k19065","141.237.79.239","167311","61","4","8.24","4.98","-3.26","0.39","28","2.72","38.78","20","1.6","4","EUR","No","Platform QT - windows desktop","EUR"
"39724811","clowncoin32","CHIFLARU","Romanian","0.5","5","Holdem","No limit","PS_POK_HE_CASH_RA","2026-03-14 17:53:41","2026-03-14 17:53:57","0.27","1011643894","Premium Table 18n","8592444692","d7252ba7d0c853b811520d5d113caeb7","176.20.152.3","184611","0","0","0","0","0","0","0","0","0","20","15","50","EUR","No","Platform WEB - Standalone Mobile","EUR"
"38879758","Ontime","Shokapkr","English","0.2","6","Holdem","No limit","PS_POK_HE_CASH_RA","2026-03-14 16:51:15","2026-03-14 16:51:18","0.05","1087126843","Gothenburg","8592393926","mathgk19312","130.195.245.8","169211","0","0","0","0","0","0","0","0","0","20","8","20","EUR","No","Platform QT - windows desktop","EUR"
"39433867","DibMon","ASTBURYM","English","0.1","5","Holdem","No limit","PS_POK_HE_CASH_RA","2026-03-14 09:23:28","2026-03-14 10:20:39","57.18","1125953349","Premium Table 16 IX","8592189507","bmvhnk10836","86.4.24.150","174831","78","14","62.86","76.27","13.41","2.86","31","0","28.59","20","3","10","EUR","No","Platform QT - windows desktop","EUR"
"30785181","b0oba1","b0oba","English","0.2","6","Holdem","No limit","PS_POK_HE_CASH_RA","2026-03-14 17:28:37","2026-03-14 17:29:36","0.98","1087129685","Haparanda","8592422978","qhpark16399","109.198.224.175","169211","2","0","0.3","0","-0.3","0","0","0","0","20","8","20","EUR","No","Platform QT - windows desktop","EUR"
"30461358","TrueSociopath","elMARI0che","English","0.5","6","Holdem","No limit","PS_POK_HE_CASH_RA","2026-03-14 07:27:05","2026-03-14 07:31:16","4.18","893508436","Glucksburg","8592158528","qjj6gk11521","178.67.91.68","169251","7","1","2.75","2","-0.75","0.07","2","0.71","0.71","20","20","50","EUR","No","Platform QT - windows desktop","EUR"
"33799264","captainwise519","108453492","Swedish","2","5","Holdem","No limit","PS_POK_HE_CASH_RA","2026-03-14 13:59:40","2026-03-14 14:17:30","17.83","1055501521","Ystad 10","8592297241","8edbe70db92ebda7c102f62fee82803d","188.150.159.241","187501","39","9","180.98","206.24","25.26","6.32","17","0","189.52","20","80","400","SEK","No","Platform WEB - mobile","SEK"
"36486600","ThePrinceNaseem","PrinceNaseem","English","1","6","Holdem","No limit","PS_POK_HE_CASH_RA","2026-03-14 23:37:07","2026-03-14 23:37:37","0.5","893508321","Koerich","8592749403","d7jkgk12155","181.47.81.75","169291","0","0","0","0","0","0","0","0","0","20","40","100","EUR","No","Platform QT - windows desktop","EUR"
"36879325","KmyPuppy","503625517","English","0.3","6","Holdem","No limit","PS_POK_HE_CASH","2026-03-14 18:48:09","2026-03-14 21:39:19","171.17","1137216966","UK&Ire 6-max 0.15/0.30 I","8592473046","pqr5lk19015","80.3.118.136","193521","254","44","386.71","419.56","32.85","10.32","96","216.79","123.9","20","9","30","GBP","No","Platform QT - windows desktop","GBP"
"32549322","WWSF42","badbutlucky","English","6","6","Holdem","No limit","PS_POK_HE_CASH_RA","2026-03-14 22:49:42","2026-03-14 22:49:43","0.02","947634576","Durrington","8592718775","aqbfth10508","2.57.171.130","165611","0","0","0","0","0","0","0","0","0","20","240","600","EUR","No","Platform QT - windows desktop","EUR"
"28762830","adm1ration","adm1ration","English","1","6","Holdem","No limit","PS_POK_HE_CASH_RA","2026-03-14 12:58:40","2026-03-14 12:58:43","0.05","888539648","Auggen","8592266842","n6soli10778","185.76.8.193","169291","0","0","0","0","0","0","0","0","0","20","40","100","EUR","No","Platform QT - windows desktop","EUR"
"30278948","voxfat1","BURN1NG","English","0.5","6","Holdem","No limit","PS_POK_HE_CASH_RA","2026-03-14 20:40:18","2026-03-14 20:40:48","0.5","893508633","Lezzeno","8592594833","g0ksmk16004","88.201.206.190","169251","0","0","0","0","0","0","0","0","0","20","20","50","EUR","No","Platform QT - windows desktop","EUR"
"39289905","NanooKK","A7E74AE4FF12C2","English","0.5","5","Holdem","No limit","PS_POK_HE_CASH_RA","2026-03-14 06:37:11","2026-03-14 06:37:13","0.03","1011610466","Premium Table 18c","8592146321","7tl0fj19912","95.43.148.231","184611","0","0","0","0","0","0","0","0","0","20","15","50","EUR","No","Platform QT - windows desktop","EUR"
"39675815","AlexeyK001","AlexeyK001","English","0.1","6","Holdem","No limit","PS_POK_HE_CASH_RA","2026-03-14 19:20:18","2026-03-14 19:22:47","2.48","888564905","Edirne","8592520101","utrnqk15849","219.100.37.233","169171","8","1","0.15","0.15","0","0","1","0.03","0.03","20","4","10","EUR","No","Platform QT - windows desktop","EUR"
"38427615","TSGaming13","TIMOSTEHLE","English","0.2","5","Holdem","No limit","PS_POK_HE_CASH_RA","2026-03-14 20:44:20","2026-03-14 20:50:46","6.43","1011615686","Premium Table 17h","8592599067","aa4dc017ce0165fa25ac7dbbdab73d91","109.242.90.106","184631","9","3","29.17","18.1","-11.07","1.82","7","0","18.2","20","6","20","EUR","No","Platform WEB - mobile","EUR"
"39528032","EVXCORE","Pastelito","English","0.25","6","Holdem","No limit","PS_POK_HE_CASH","2026-03-14 18:29:08","2026-03-14 18:29:17","0.15","1147273410","Gormin","8592476101","8unjqk14059","89.117.41.68","194601","0","0","0","0","0","0","0","0","0","20","10","25","EUR","No","Platform QT - windows desktop","EUR"
"31965880","Zyzyxyxy","Zyzyxyxy","English","10","6","Holdem","No limit","PS_POK_HE_CASH_RA","2026-03-14 04:01:58","2026-03-14 04:02:00","0.03","893509825","Heilshoop","8592115260","aqbfth10508","89.37.175.25","165651","0","0","0","0","0","0","0","0","0","20","400","1000","EUR","No","Platform QT - windows desktop","EUR"
"32331343","Shadursky","Shadursky","English","0.5","6","Holdem","No limit","PS_POK_HE_CASH_RA","2026-03-14 00:01:45","2026-03-14 00:02:13","0.47","888539494","Alcalali","8592019904","j5blbk17536","95.104.176.37","169251","0","0","0","0","0","0","0","0","0","20","20","50","EUR","No","Platform QT - windows desktop","EUR"
"36762753","mastermad7349","0CR9341588","English","0.1","6","Holdem","No limit","PS_POK_HE_CASH_RA","2026-03-14 18:55:51","2026-03-14 19:09:21","13.5","893509848","Vissum","8592498662","3316ce11e51a48850be3e9f88cae63e8","109.37.135.100","169171","30","3","15.03","7.03","-8","0.71","5","0","49.99","20","4","10","EUR","No","Platform WEB - mobile","EUR"
"33654268","Zpravadoleva75","Zpravadoleva75","Czech","0.1","6","Holdem","No limit","PS_POK_HE_CASH_RA","2026-03-14 06:31:34","2026-03-14 06:51:03","19.48","888543622","Bethune","8592145202","okn9rk13199","185.64.223.249","169171","44","6","4.91","4.79","-0.12","0.15","9","53.78","3.58","20","4","10","EUR","No","Platform QT - windows desktop","EUR"
"33384191","Manipolatore","Jinwoo","English","0.5","6","Holdem","No limit","PS_POK_HE_CASH_RA","2026-03-14 01:51:49","2026-03-14 01:51:49","0","893508278","Druzbice","8592077637","hvsb9k11560","203.188.168.21","169251","0","0","0","0","0","0","0","0","0","20","20","50","EUR","No","Platform QT - windows desktop","EUR"
"36913567","77housesky","507789335","English","0.5","6","Holdem","No limit","PS_POK_HE_CASH","2026-03-14 11:49:21","2026-03-14 11:55:11","5.83","1137484905","UK&Ire Spin Up 0.25/0.50 IV","8592238816","71eb59e879a7de4110b87876ef305611","148.252.146.85","193471","14","1","5.75","0.75","-5","0.2","3","3.55","2.36","20","1.5","5","GBP","No","Platform WEB - mobile","GBP"
"32083969","conway10","conway","English","0.5","6","Holdem","No limit","PS_POK_HE_CASH_RA","2026-03-14 10:42:54","2026-03-14 11:34:05","51.18","888629909","Brezolupy","8592209489","7p49ij10316","194.4.51.180","169251","64","5","45.71","22.7","-23.01","1.43","18","43.02","14.34","20","20","50","EUR","No","Platform QT - windows desktop","EUR"
"32169888","MissatDrag","113577847","Swedish","1","6","Holdem","No limit","PS_POK_HE_CASH_RA","2026-03-14 19:48:42","2026-03-14 23:24:27","215.75","1055149128","Sundsvall 1","8592546086","n8486k10293","83.248.5.185","187461","271","16","497.2","375.69","-121.51","13.62","99","0","408.68","20","40","200","SEK","No","Platform QT - windows desktop","SEK"
"36486600","ThePrinceNaseem","PrinceNaseem","English","1","6","Holdem","No limit","PS_POK_HE_CASH_RA","2026-03-14 00:05:05","2026-03-14 00:05:06","0.02","893508280","Jarmen","8592022329","d7jkgk12155","181.47.81.75","169291","0","0","0","0","0","0","0","0","0","20","40","100","EUR","No","Platform QT - windows desktop","EUR"
"33481641","Algotecnic","VIGILANTE1998","English","0.04","5","Holdem","No limit","PS_POK_HE_CASH_RA","2026-03-14 14:51:16","2026-03-14 14:51:27","0.18","923296431","Premium Table 19g","8592322047","22f83c2c2363ec8601fa60d8f0683895","176.26.192.149","174821","0","0","0","0","0","0","0","0","0","20","1","5","EUR","No","Platform WEB - desktop","EUR"
"28786320","Megold1","Megold","English","0.02","6","Holdem","No limit","PS_POK_HE_CASH_RA","2026-03-14 06:36:41","2026-03-14 06:57:11","20.5","817034083","Adenbach","8592146213","8h79ok19799","176.52.22.234","169541","34","4","4.17","4.11","-0.06","0.01","5","0.09","0.09","15","0.8","2","EUR","No","Platform QT - windows desktop","EUR"
"36384935","Hansdb01","Hanshp","English","0.25","6","Holdem","No limit","PS_POK_HE_CASH","2026-03-14 20:27:00","2026-03-14 20:27:22","0.37","1146935090","Cieszyn","8592582875","sa3euj18875","185.64.78.15","194601","0","0","0","0","0","0","0","0","0","20","10","25","EUR","No","Platform QT - windows desktop","EUR"
"32549322","WWSF42","badbutlucky","English","6","6","Holdem","No limit","PS_POK_HE_CASH_RA","2026-03-14 23:15:58","2026-03-14 23:15:59","0.02","1082483276","Geiselwind","8592738097","aqbfth10508","2.57.171.130","165611","0","0","0","0","0","0","0","0","0","20","240","600","EUR","No","Platform QT - windows desktop","EUR"
"35893551","0bscure","ezebatis","English","4","6","Holdem","No limit","PS_POK_HE_CASH_RA","2026-03-14 20:20:31","2026-03-14 20:20:31","0","895732324","Estevelles","8592575219","78s4mk17793","13.43.136.40","169371","0","0","0","0","0","0","0","0","0","20","160","400","EUR","No","Platform QT - windows desktop","EUR"
"39501779","Playerz83","502472395","English","0.2","6","Holdem","No limit","PS_POK_HE_CASH","2026-03-14 00:50:29","2026-03-14 00:50:39","0.17","1137276885","UK&Ire 6-max 0.10/0.20 V","8592051484","ae950737-248a-45f3-8d99-0747bfe81253","151.224.209.160","193511","0","0","0","0","0","0","0","0","0","20","6","20","GBP","No","Platform Mobile Native - Android Smartphone","GBP"
"34123007","Zemix03","Zemix03","Czech","0.04","6","Holdem","No limit","PS_POK_HE_CASH_RA","2026-03-14 12:52:20","2026-03-14 13:08:12","15.87","817747448","Bernartice","8592264040","h09t5k16575","83.240.113.47","169131","20","4","6.1","1.29","-4.81","0.34","6","163.14","8.15","15","1.6","4","EUR","No","Platform QT - windows desktop","EUR"
"38213062","GLOPOKER","GLOPOKER","English","0.1","6","Holdem","No limit","PS_POK_HE_CASH_RA","2026-03-14 15:55:24","2026-03-14 16:15:31","20.12","893509836","Vienenburg","8592357336","mi8nbk16821","181.239.127.138","169171","31","5","17.81","12.39","-5.42","1.08","8","32.48","10.83","20","4","10","EUR","No","Platform QT - windows desktop","EUR"
"28996020","PIMM","l1SwRxmG","English","0.5","6","Omaha","Pot limit","PS_POK_OH_CASH","2026-03-14 13:33:33","2026-03-14 14:42:01","68.47","817758187","Arbore","8592284572","276e7961-78fb-40da-91e8-2f44f05bf92b","84.211.97.65","167401","76","11","111.08","130.94","19.86","4.69","31","46.87","46.87","20","20","50","EUR","No","Platform Mobile Native - Android Smartphone","EUR"
"39018174","Patienthappy91","SHMOOZER49","English","0.1","5","Holdem","No limit","PS_POK_HE_CASH_RA","2026-03-14 05:14:27","2026-03-14 05:14:30","0.05","1119727829","Premium Table 16 III","8592129399","32947F39-6447-46E4-A6E4-10BBF59EF5FF","64.180.180.122","174831","0","0","0","0","0","0","0","0","0","20","3","10","EUR","No","Platform Mobile Native - iOS Smartphone (iPhone)","EUR"
"30706016","bredOK88","bredOK88","English","0.5","6","Holdem","No limit","PS_POK_HE_CASH_RA","2026-03-14 17:06:49","2026-03-14 17:07:19","0.5","893508319","Farkaslyuk","8592405433","ojtq6k16642","37.112.148.52","169251","0","0","0","0","0","0","0","0","0","20","20","50","EUR","No","Platform QT - windows desktop","EUR"
"39649627","Rarehappy578","109299828","Swedish","5","6","Holdem","No limit","PS_POK_HE_CASH_RA","2026-03-14 19:54:49","2026-03-14 19:55:01","0.2","1066642682","Åby Anonymt 4","8592551745","774525d4042e9977606b9fd44329fa5a","90.231.218.8","188431","0","0","0","0","0","0","0","0","0","20","200","1000","SEK","Yes","Platform WEB - mobile","SEK"
"36861360","Dearsy","509594413","English","0.5","6","Holdem","No limit","PS_POK_HE_CASH","2026-03-14 23:35:58","2026-03-14 23:44:30","8.53","1137262616","UK&Ire 6-max 0.25/0.50 III","8592751679","a8831c069f36f97543cb25512665f155","90.218.20.173","193531","13","5","27.5","12.25","-15.25","1.2","8","14.4","14.4","20","15","50","GBP","No","Platform WEB - mobile","GBP"
"32549322","WWSF42","badbutlucky","English","6","6","Holdem","No limit","PS_POK_HE_CASH_RA","2026-03-14 23:26:23","2026-03-14 23:26:24","0.02","976291131","Dvor","8592744648","aqbfth10508","2.57.171.130","165611","0","0","0","0","0","0","0","0","0","20","240","600","EUR","No","Platform QT - windows desktop","EUR"
"30672004","elMorado","18R8842786","Dutch","0.04","6","Holdem","No limit","PS_POK_HE_CASH_RA","2026-03-14 16:48:00","2026-03-14 17:43:31","55.52","817837099","Harskamp","8592391678","6sc1kj13369","77.172.6.60","169131","83","18","19.83","16.35","-3.48","0.89","23","0","62.19","15","1.6","4","EUR","No","Platform QT - windows desktop","EUR"
"39726310","Resilientcoin82","112305011","Swedish","0.04","6","Holdem","Limit","PS_POK_HE_CASH","2026-03-14 19:30:33","2026-03-14 20:00:57","30.4","817746471","Agvali","8592529448","fd808ee00766c82d52fc4f6370bcfdc6","91.128.162.73","165291","55","25","3.7","4.57","0.87","0.05","9","0","1.4","20","0.4","4","EUR","No","Platform WEB - mobile","EUR"
"28761350","Groot89","Groot89","English","0.2","6","Holdem","No limit","PS_POK_HE_CASH_RA","2026-03-14 04:48:41","2026-03-14 04:49:09","0.47","1087125642","Flen","8592124657","cq9ajh15079","178.218.102.197","169211","0","0","0","0","0","0","0","0","0","20","8","20","EUR","No","Platform QT - windows desktop","EUR"
"38323171","Grantorinogghp","ajj64XNg","English","0.5","6","Holdem","No limit","PS_POK_HE_CASH_RA","2026-03-14 16:06:13","2026-03-14 16:10:07","3.9","888539570","Balakovo","8592364085","ghoj9k19720","90.190.249.185","169251","6","0","0.75","0","-0.75","0.01","1","0.12","0.12","20","20","50","EUR","No","Platform QT - windows desktop","EUR"
"30527185","JohnSmith74","JohnSmith74","English","0.5","6","Holdem","No limit","PS_POK_HE_CASH_RA","2026-03-14 03:23:12","2026-03-14 03:23:43","0.52","893509172","Mouroux","8592106850","adrali11461","37.113.108.11","169251","0","0","0","0","0","0","0","0","0","20","20","50","EUR","No","Platform QT - windows desktop","EUR"
"33474536","spillechung","104544117","English","2","2","Holdem","No limit","PS_POK_HE_CASH_RA","2026-03-14 13:41:12","2026-03-14 14:20:31","39.32","818171481","Chryso","8592288205","5klfdk18567","87.52.109.197","169041","0","0","0","0","0","0","0","0","0","20","80","200","EUR","No","Platform QT - windows desktop","EUR"
"38117892","Marianna17","zosimar","Czech","0.04","6","Omaha","Pot limit","PS_POK_OH_CASH","2026-03-14 18:24:56","2026-03-14 19:06:19","41.38","817748425","Bevilard","8592472495","ddc73eb3-cd06-4c7c-93f2-054fe213fc96","37.188.207.213","167311","34","8","11.92","9.92","-2","0.55","22","131.72","13.17","20","1.6","4","EUR","No","Platform Mobile Native - Android Smartphone","EUR"
"39067615","ocholino888","ocholino888","Romanian","0.1","6","Omaha","Pot limit","PS_POK_OH_CASH","2026-03-14 12:44:30","2026-03-14 14:33:05","108.58","817748311","Ashil'ta","8592260625","40fcik13984","82.78.61.224","167331","147","10","31.95","22.11","-9.84","1.62","36","40.46","1.59","20","4","10","EUR","No","Platform QT - windows desktop","EUR"
"39680747","pepawtf","pepawtf","English","0.1","6","Holdem","No limit","PS_POK_HE_CASH_RA","2026-03-14 05:20:34","2026-03-14 05:28:26","7.87","893509848","Vissum","8592130621","f6q9rk13036","169.150.209.164","169171","15","2","1","0.9","-0.1","0.01","2","0.38","0.13","20","4","10","EUR","No","Platform QT - windows desktop","EUR"
"33983771","Ark143","Arlekin143","Russian","0.2","6","Holdem","No limit","PS_POK_HE_CASH_RA","2026-03-14 10:54:59","2026-03-14 10:55:30","0.52","1087122812","Arvika","8592219006","dscepk14688","176.213.208.30","169211","0","0","0","0","0","0","0","0","0","20","8","20","EUR","No","Platform QT - windows desktop","EUR"
"36109440","Radiantvalley36","5780233","Greek","0.2","6","Holdem","No limit","PS_POK_HE_CASH_RA","2026-03-14 12:02:38","2026-03-14 12:17:45","15.12","1098579523","Karlstad","8592243369","8f6dnj11577","79.166.255.54","169211","31","12","25.33","29.88","4.55","0.91","10","10.94","91.21","20","8","20","EUR","No","Platform QT - windows desktop","EUR"
"30444578","pigeonfire833","TutkiisII","English","0.25","6","Holdem","No limit","PS_POK_HE_CASH","2026-03-14 23:11:20","2026-03-14 23:22:49","11.48","1146935673","Cipressa","8592733473","ki4m2k18862","92.62.56.78","194601","12","2","2.84","2.6","-0.24","0.08","3","0.84","0.84","20","10","25","EUR","No","Platform QT - windows desktop","EUR"
"33755013","SnakeBagKid","PauParo","English","1","6","Holdem","No limit","PS_POK_HE_CASH_RA","2026-03-14 18:23:48","2026-03-14 18:23:56","0.13","888565879","Coligny","8592471531","rk42nk14911","154.47.29.18","169291","0","0","0","0","0","0","0","0","0","20","40","100","EUR","No","Platform QT - windows desktop","EUR"
